,nom_lon,nom_lat,lonedges_lo,lonedges_hi,latedges_lo,latedges_hi,Sta,StaLon,StaLat,Index
46,-140.54603174603176,49.67142857142857,-140.59444444444443,-140.49761904761905,49.60919040604622,49.733666736810925,,,,46
47,-140.44920634920635,49.66428571428571,-140.49761904761905,-140.40079365079364,49.60204754890336,49.726523879668065,,,,47
48,-140.35238095238094,49.65714285714286,-140.40079365079364,-140.30396825396826,49.594904691760505,49.71938102252521,,,,48
49,-140.25555555555556,49.65,-140.30396825396826,-140.20714285714286,49.587761834617645,49.71223816538235,,,,49
50,-140.15873015873015,49.642857142857146,-140.20714285714286,-140.11031746031745,49.58061897747479,49.7050953082395,,,,50
51,-140.06190476190477,49.635714285714286,-140.11031746031745,-140.01349206349207,49.57347612033193,49.69795245109664,,,,51
52,-139.96507936507936,49.628571428571426,-140.01349206349207,-139.91666666666669,49.56633326318907,49.69080959395378,,,,52
53,-139.86825396825398,49.621428571428574,-139.91666666666669,-139.81984126984128,49.55919040604622,49.68366673681093,,,,53
54,-139.77142857142857,49.614285714285714,-139.81984126984128,-139.72301587301587,49.55204754890336,49.67652387966807,,,,54
55,-139.67460317460316,49.607142857142854,-139.72301587301587,-139.62619047619046,49.5449046917605,49.66938102252521,21,-139.66670034633654,49.63335897301718,55
56,-139.57777777777778,49.6,-139.62619047619046,-139.52936507936508,49.53776183461765,49.662238165382355,,,,56
57,-139.48095238095237,49.59285714285714,-139.52936507936508,-139.4325396825397,49.53061897747479,49.655095308239495,,,,57
58,-139.384126984127,49.58571428571428,-139.4325396825397,-139.3357142857143,49.52347612033193,49.647952451096636,,,,58
59,-139.28730158730158,49.57857142857143,-139.3357142857143,-139.23888888888888,49.516333263189075,49.64080959395378,,,,59
60,-139.1904761904762,49.57142857142857,-139.23888888888888,-139.1420634920635,49.509190406046216,49.63366673681092,,,,60
61,-139.0936507936508,49.56428571428572,-139.1420634920635,-139.0452380952381,49.50204754890336,49.62652387966807,,,,61
62,-138.9968253968254,49.55714285714286,-139.0452380952381,-138.9484126984127,49.4949046917605,49.61938102252521,,,,62
63,-138.9,49.55,-138.9484126984127,-138.8515873015873,49.48776183461764,49.61223816538235,,,,63
64,-138.8031746031746,49.542857142857144,-138.8515873015873,-138.7547619047619,49.48061897747479,49.6050953082395,,,,64
65,-138.70634920634922,49.535714285714285,-138.7547619047619,-138.6579365079365,49.47347612033193,49.59795245109664,20,-138.66664334608245,49.56671319899686,65
66,-138.6095238095238,49.528571428571425,-138.6579365079365,-138.56111111111113,49.46633326318907,49.59080959395378,,,,66
67,-138.51269841269843,49.52142857142857,-138.56111111111113,-138.46428571428572,49.45919040604622,49.583666736810926,,,,67
68,-138.41587301587302,49.51428571428571,-138.46428571428572,-138.3674603174603,49.45204754890336,49.576523879668066,,,,68
69,-138.3190476190476,49.50714285714286,-138.3674603174603,-138.2706349206349,49.444904691760506,49.569381022525214,,,,69
70,-138.22222222222223,49.5,-138.2706349206349,-138.17380952380952,49.437761834617646,49.562238165382354,,,,70
71,-138.12539682539682,49.49285714285714,-138.17380952380952,-138.07698412698414,49.430618977474786,49.555095308239494,,,,71
72,-138.02857142857144,49.48571428571429,-138.07698412698414,-137.98015873015873,49.423476120331934,49.54795245109664,,,,72
73,-137.93174603174603,49.47857142857143,-137.98015873015873,-137.88333333333333,49.416333263189074,49.54080959395378,,,,73
74,-137.83492063492065,49.47142857142857,-137.88333333333333,-137.78650793650795,49.409190406046214,49.53366673681092,,,,74
75,-137.73809523809524,49.464285714285715,-137.78650793650795,-137.68968253968254,49.40204754890336,49.52652387966807,,,,75
76,-137.64126984126983,49.457142857142856,-137.68968253968254,-137.59285714285716,49.3949046917605,49.51938102252521,19,-137.66646902627076,49.50005326961275,76
77,-137.54444444444445,49.45,-137.59285714285716,-137.49603174603175,49.38776183461765,49.51223816538236,,,,77
78,-137.44761904761904,49.44285714285714,-137.49603174603175,-137.39920634920634,49.38061897747479,49.5050953082395,,,,78
79,-137.35079365079366,49.43571428571428,-137.39920634920634,-137.30238095238096,49.37347612033193,49.49795245109664,,,,79
80,-137.25396825396825,49.42857142857143,-137.30238095238096,-137.20555555555555,49.36633326318908,49.490809593953784,,,,80
81,-137.15714285714284,49.42142857142857,-137.20555555555555,-137.10873015873017,49.35919040604622,49.483666736810925,,,,81
82,-137.06031746031746,49.41428571428571,-137.10873015873017,-137.01190476190476,49.35204754890336,49.476523879668065,,,,82
83,-136.96349206349205,49.40714285714286,-137.01190476190476,-136.91507936507935,49.344904691760505,49.46938102252521,,,,83
84,-136.86666666666667,49.4,-136.91507936507935,-136.81825396825397,49.337761834617645,49.46223816538235,,,,84
85,-136.76984126984127,49.39285714285714,-136.81825396825397,-136.7214285714286,49.330618977474785,49.45509530823949,,,,85
86,-136.67301587301588,49.385714285714286,-136.7214285714286,-136.62460317460318,49.32347612033193,49.44795245109664,18,-136.66672322992844,49.433416880067675,86
87,-136.57619047619048,49.378571428571426,-136.62460317460318,-136.52777777777777,49.31633326318907,49.44080959395378,,,,87
88,-136.4793650793651,49.371428571428574,-136.52777777777777,-136.4309523809524,49.30919040604622,49.43366673681093,,,,88
89,-136.3825396825397,49.364285714285714,-136.4309523809524,-136.33412698412698,49.30204754890336,49.42652387966807,,,,89
90,-136.28571428571428,49.357142857142854,-136.33412698412698,-136.2373015873016,49.2949046917605,49.41938102252521,,,,90
91,-136.1888888888889,49.35,-136.2373015873016,-136.1404761904762,49.28776183461765,49.412238165382355,,,,91
92,-136.0920634920635,49.34285714285714,-136.1404761904762,-136.04365079365078,49.28061897747479,49.405095308239495,,,,92
93,-135.9952380952381,49.33571428571428,-136.04365079365078,-135.9468253968254,49.27347612033193,49.397952451096636,,,,93
94,-135.8984126984127,49.32857142857143,-135.9468253968254,-135.85,49.266333263189075,49.39080959395378,,,,94
95,-135.8015873015873,49.32142857142857,-135.85,-135.7531746031746,49.259190406046216,49.38366673681092,,,,95
96,-135.7047619047619,49.31428571428572,-135.7531746031746,-135.6563492063492,49.25204754890336,49.37652387966807,17,-135.6665597692798,49.34985157816057,96
97,-135.6079365079365,49.30714285714286,-135.6563492063492,-135.5595238095238,49.2449046917605,49.36938102252521,,,,97
98,-135.51111111111112,49.3,-135.5595238095238,-135.46269841269842,49.23776183461764,49.36223816538235,,,,98
99,-135.4142857142857,49.292857142857144,-135.46269841269842,-135.36587301587304,49.23061897747479,49.3550953082395,,,,99
100,-135.31746031746033,49.285714285714285,-135.36587301587304,-135.26904761904763,49.22347612033193,49.34795245109664,,,,100
101,-135.22063492063492,49.278571428571425,-135.26904761904763,-135.17222222222222,49.21633326318907,49.34080959395378,,,,101
102,-135.1238095238095,49.27142857142857,-135.17222222222222,-135.0753968253968,49.20919040604622,49.333666736810926,,,,102
103,-135.02698412698413,49.26428571428571,-135.0753968253968,-134.97857142857143,49.20204754890336,49.326523879668066,,,,103
104,-134.93015873015872,49.25714285714286,-134.97857142857143,-134.88174603174605,49.194904691760506,49.319381022525214,,,,104
105,-134.83333333333334,49.25,-134.88174603174605,-134.78492063492064,49.187761834617646,49.312238165382354,,,,105
106,-134.73650793650793,49.24285714285714,-134.78492063492064,-134.68809523809523,49.180618977474786,49.305095308239494,,,,106
107,-134.63968253968255,49.23571428571429,-134.68809523809523,-134.59126984126985,49.173476120331934,49.29795245109664,16,-134.66656932948783,49.283302075140085,107
108,-134.54285714285714,49.22857142857143,-134.59126984126985,-134.49444444444444,49.166333263189074,49.29080959395378,,,,108
109,-134.44603174603174,49.22142857142857,-134.49444444444444,-134.39761904761906,49.159190406046214,49.28366673681092,,,,109
110,-134.34920634920636,49.214285714285715,-134.39761904761906,-134.30079365079365,49.15204754890336,49.27652387966807,,,,110
111,-134.25238095238095,49.207142857142856,-134.30079365079365,-134.20396825396824,49.1449046917605,49.26938102252521,,,,111
112,-134.15555555555557,49.199999999999996,-134.20396825396824,-134.10714285714286,49.13776183461764,49.26223816538235,,,,112
113,-134.05873015873016,49.19285714285714,-134.10714285714286,-134.01031746031748,49.13061897747479,49.2550953082395,,,,113
114,-133.96190476190478,49.18571428571428,-134.01031746031748,-133.91349206349207,49.12347612033193,49.24795245109664,,,,114
115,-133.86507936507937,49.17857142857143,-133.91349206349207,-133.81666666666666,49.11633326318908,49.240809593953784,,,,115
116,-133.76825396825396,49.17142857142857,-133.81666666666666,-133.71984126984125,49.10919040604622,49.233666736810925,,,,116
117,-133.67142857142858,49.16428571428571,-133.71984126984125,-133.62301587301587,49.10204754890336,49.226523879668065,15,-133.6664306777853,49.1998673474284,117
118,-133.57460317460317,49.15714285714286,-133.62301587301587,-133.5261904761905,49.094904691760505,49.21938102252521,,,,118
119,-133.4777777777778,49.15,-133.5261904761905,-133.42936507936508,49.087761834617645,49.21223816538235,,,,119
120,-133.38095238095238,49.14285714285714,-133.42936507936508,-133.33253968253968,49.080618977474785,49.20509530823949,,,,120
121,-133.284126984127,49.135714285714286,-133.33253968253968,-133.2357142857143,49.07347612033193,49.19795245109664,,,,121
122,-133.1873015873016,49.128571428571426,-133.2357142857143,-133.13888888888889,49.06633326318907,49.19080959395378,,,,122
123,-133.09047619047618,49.121428571428574,-133.13888888888889,-133.0420634920635,49.05919040604622,49.18366673681093,,,,123
124,-132.9936507936508,49.114285714285714,-133.0420634920635,-132.9452380952381,49.05204754890336,49.17652387966807,,,,124
125,-132.8968253968254,49.107142857142854,-132.9452380952381,-132.8484126984127,49.0449046917605,49.16938102252521,,,,125
126,-132.8,49.1,-132.8484126984127,-132.7515873015873,49.03776183461765,49.162238165382355,,,,126
127,-132.7031746031746,49.09285714285714,-132.7515873015873,-132.6547619047619,49.03061897747479,49.155095308239495,14,-132.66629074152206,49.123224320741,127
128,-132.6063492063492,49.08571428571428,-132.6547619047619,-132.55793650793652,49.02347612033193,49.147952451096636,,,,128
129,-132.5095238095238,49.07857142857143,-132.55793650793652,-132.4611111111111,49.016333263189075,49.14080959395378,,,,129
130,-132.4126984126984,49.07142857142857,-132.4611111111111,-132.3642857142857,49.009190406046216,49.13366673681092,,,,130
131,-132.31587301587302,49.06428571428572,-132.3642857142857,-132.26746031746032,49.00204754890336,49.12652387966807,,,,131
132,-132.21904761904761,49.05714285714286,-132.26746031746032,-132.17063492063494,48.9949046917605,49.11938102252521,,,,132
133,-132.12222222222223,49.05,-132.17063492063494,-132.07380952380953,48.98776183461764,49.11223816538235,,,,133
134,-132.02539682539683,49.042857142857144,-132.07380952380953,-131.97698412698412,48.98061897747479,49.1050953082395,,,,134
135,-131.92857142857144,49.035714285714285,-131.97698412698412,-131.88015873015874,48.97347612033193,49.09795245109664,,,,135
136,-131.83174603174604,49.028571428571425,-131.88015873015874,-131.78333333333333,48.96633326318907,49.09080959395378,,,,136
137,-131.73492063492063,49.02142857142857,-131.78333333333333,-131.68650793650795,48.95919040604622,49.083666736810926,,,,137
138,-131.63809523809525,49.01428571428571,-131.68650793650795,-131.58968253968254,48.95204754890336,49.076523879668066,13,-131.66613955851852,49.0434326721994,138
139,-131.54126984126984,49.00714285714285,-131.58968253968254,-131.49285714285713,48.9449046917605,49.06938102252521,,,,139
140,-131.44444444444446,49.0,-131.49285714285713,-131.39603174603175,48.937761834617646,49.062238165382354,,,,140
141,-131.34761904761905,48.99285714285714,-131.39603174603175,-131.29920634920634,48.930618977474786,49.055095308239494,,,,141
142,-131.25079365079364,48.98571428571429,-131.29920634920634,-131.20238095238096,48.923476120331934,49.04795245109664,,,,142
143,-131.15396825396826,48.97857142857143,-131.20238095238096,-131.10555555555555,48.916333263189074,49.04080959395378,,,,143
144,-131.05714285714285,48.97142857142857,-131.10555555555555,-131.00873015873015,48.909190406046214,49.03366673681092,,,,144
145,-130.96031746031747,48.964285714285715,-131.00873015873015,-130.91190476190476,48.90204754890336,49.02652387966807,,,,145
146,-130.86349206349206,48.957142857142856,-130.91190476190476,-130.81507936507938,48.8949046917605,49.01938102252521,,,,146
147,-130.76666666666668,48.949999999999996,-130.81507936507938,-130.71825396825398,48.88776183461764,49.01223816538235,,,,147
148,-130.66984126984127,48.94285714285714,-130.71825396825398,-130.62142857142857,48.88061897747479,49.0050953082395,12,-130.6665383938441,48.96991312572665,148
149,-130.57301587301586,48.93571428571428,-130.62142857142857,-130.52460317460316,48.87347612033193,48.99795245109664,,,,149
150,-130.47619047619048,48.92857142857143,-130.52460317460316,-130.42777777777778,48.86633326318908,48.990809593953784,,,,150
151,-130.37936507936507,48.92142857142857,-130.42777777777778,-130.3309523809524,48.85919040604622,48.983666736810925,,,,151
152,-130.2825396825397,48.91428571428571,-130.3309523809524,-130.234126984127,48.85204754890336,48.976523879668065,,,,152
153,-130.18571428571428,48.90714285714286,-130.234126984127,-130.13730158730158,48.844904691760505,48.96938102252521,11,-130.16660258726603,48.93331059916074,153
154,-130.0888888888889,48.9,-130.13730158730158,-130.0404761904762,48.837761834617645,48.96223816538235,,,,154
155,-129.9920634920635,48.89285714285714,-130.0404761904762,-129.9436507936508,48.830618977474785,48.95509530823949,,,,155
156,-129.89523809523808,48.885714285714286,-129.9436507936508,-129.8468253968254,48.82347612033193,48.94795245109664,,,,156
157,-129.7984126984127,48.878571428571426,-129.8468253968254,-129.75,48.81633326318907,48.94080959395378,,,,157
158,-129.7015873015873,48.871428571428574,-129.75,-129.6531746031746,48.80919040604622,48.93366673681093,10,-129.66653341895665,48.89323824582591,158
159,-129.60476190476192,48.864285714285714,-129.6531746031746,-129.5563492063492,48.80204754890336,48.92652387966807,,,,159
160,-129.5079365079365,48.857142857142854,-129.5563492063492,-129.45952380952383,48.7949046917605,48.91938102252521,,,,160
161,-129.41111111111113,48.85,-129.45952380952383,-129.36269841269842,48.78776183461765,48.912238165382355,,,,161
162,-129.31428571428572,48.84285714285714,-129.36269841269842,-129.265873015873,48.78061897747479,48.905095308239495,,,,162
163,-129.2174603174603,48.83571428571428,-129.265873015873,-129.1690476190476,48.77347612033193,48.897952451096636,9,-129.16609786721466,48.85655358506996,163
164,-129.12063492063493,48.82857142857143,-129.1690476190476,-129.07222222222222,48.766333263189075,48.89080959395378,,,,164
165,-129.02380952380952,48.82142857142857,-129.07222222222222,-128.97539682539684,48.759190406046216,48.88366673681092,,,,165
166,-128.92698412698414,48.81428571428571,-128.97539682539684,-128.87857142857143,48.752047548903356,48.87652387966806,,,,166
167,-128.83015873015873,48.80714285714286,-128.87857142857143,-128.78174603174602,48.7449046917605,48.86938102252521,,,,167
168,-128.73333333333335,48.8,-128.78174603174602,-128.68492063492064,48.73776183461764,48.86223816538235,,,,168
169,-128.63650793650794,48.792857142857144,-128.68492063492064,-128.58809523809524,48.73061897747479,48.8550953082395,8,-128.66667893260188,48.81666770061902,169
170,-128.53968253968253,48.785714285714285,-128.58809523809524,-128.49126984126985,48.72347612033193,48.84795245109664,,,,170
171,-128.44285714285715,48.778571428571425,-128.49126984126985,-128.39444444444445,48.71633326318907,48.84080959395378,,,,171
172,-128.34603174603174,48.77142857142857,-128.39444444444445,-128.29761904761904,48.70919040604622,48.833666736810926,,,,172
173,-128.24920634920636,48.76428571428571,-128.29761904761904,-128.20079365079366,48.70204754890336,48.826523879668066,,,,173
174,-128.15238095238095,48.75714285714285,-128.20079365079366,-128.10396825396825,48.6949046917605,48.81938102252521,7,-128.16643529176443,48.776600607921004,174
175,-128.05555555555554,48.75,-128.10396825396825,-128.00714285714287,48.687761834617646,48.812238165382354,,,,175
176,-127.95873015873016,48.74285714285714,-128.00714285714287,-127.91031746031746,48.680618977474786,48.805095308239494,,,,176
177,-127.86190476190477,48.73571428571429,-127.91031746031746,-127.81349206349208,48.673476120331934,48.79795245109664,,,,177
178,-127.76507936507937,48.72857142857143,-127.81349206349208,-127.71666666666667,48.666333263189074,48.79080959395378,,,,178
179,-127.66825396825396,48.72142857142857,-127.71666666666667,-127.61984126984126,48.659190406046214,48.78366673681092,6,-127.66642005115442,48.74324659380502,179
180,-127.57142857142857,48.714285714285715,-127.61984126984126,-127.52301587301588,48.65204754890336,48.77652387966807,,,,180
181,-127.47460317460317,48.707142857142856,-127.52301587301588,-127.42619047619047,48.6449046917605,48.76938102252521,,,,181
182,-127.37777777777778,48.699999999999996,-127.42619047619047,-127.32936507936509,48.63776183461764,48.76223816538235,,,,182
183,-127.28095238095239,48.69285714285714,-127.32936507936509,-127.23253968253968,48.63061897747479,48.7550953082395,,,,183
184,-127.18412698412699,48.68571428571428,-127.23253968253968,-127.1357142857143,48.62347612033193,48.74795245109664,5,-127.16630410729313,48.691992973694354,184
185,-127.0873015873016,48.67857142857143,-127.1357142857143,-127.03888888888889,48.61633326318908,48.740809593953784,,,,185
186,-126.99047619047619,48.67142857142857,-127.03888888888889,-126.94206349206348,48.60919040604622,48.733666736810925,,,,186
187,-126.89365079365079,48.66428571428571,-126.94206349206348,-126.8452380952381,48.60204754890336,48.726523879668065,,,,187
188,-126.7968253968254,48.65714285714286,-126.8452380952381,-126.7484126984127,48.594904691760505,48.71938102252521,,,,188
189,-126.7,48.65,-126.7484126984127,-126.65158730158731,48.587761834617645,48.71223816538235,4,-126.66653216537036,48.64990158487037,189
